"Source","Timestamp","Attack Type","URL","Action","Method","Payload","Input Name","Risk","Display URL","Status","Sub Category","Mitigation","Previous Status","Redirected","Full Request","Platform","Database"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:27","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","sleep 1","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03if=sleep 1","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:sleep 1.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03if=sleep%201 HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:26","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","""><a href=""\x0Djavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>","password","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:""><a href=""\x0Djavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 371
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""\""><a href=\""\\x0Djavascript:javascript:alert(1)\"" id=\""fuzzelement1\"">test</a>"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:26","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","'><a href=""\x11javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:'><a href=""\x11javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 370
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""'><a href=\""\\x11javascript:javascript:alert(1)\"" id=\""fuzzelement1\"">test</a>"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:25","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","%0a+dir+c:%2f","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03ie=%0a+dir+c:%2f","blocked","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:%0a+dir+c:%2f.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03ie=%0a+dir+c:%2f HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:25","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","javascript:/*–></marquee></script></title></textarea></noscript></style></xmp>”> [img=1]<img -/style=-=expression&#40/*’/-/*',/**/eval(name)//);wi dth:100%;height:100%;position:absolute;behavior:url(#default#VML);-o-link:javascript :eval(title);-o-link-source:current name=alert(1) onerror=eval(name) src=1 autofocus onfocus=eval(name) onclick=eval(name) onmouseover=eval(name) background=javascript:eval(name)//>”""/>","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:javascript:/*–></marquee></script></title></textarea></noscript></style></xmp>”> [img=1]<img -/style=-=expression&#40/*’/-/*',/**/eval(name)//);wi dth:100%;height:100%;position:absolute;behavior:url(#default#VML);-o-link:javascript :eval(title);-o-link-source:current name=alert(1) onerror=eval(name) src=1 autofocus onfocus=eval(name) onclick=eval(name) onmouseover=eval(name) background=javascript:eval(name)//>”""/>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 718
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""javascript:/*–></marquee></script></title></textarea></noscript></style></xmp>”> [img=1]<img -/style=-=expression&#40/*’/-/*',/**/eval(name)//);wi dth:100%;height:100%;position:absolute;behavior:url(#default#VML);-o-link:javascript :eval(title);-o-link-source:current name=alert(1) onerror=eval(name) src=1 autofocus onfocus=eval(name) onclick=eval(name) onmouseover=eval(name) background=javascript:eval(name)//>”\""/>"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:25","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","'';}}</script><script>alert(1)</script>","hidden","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:'';}}</script><script>alert(1)</script>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 75
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""'';}}</script><script>alert(1)</script>""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:25","XML Injections","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""<file:///c:/boot.ini>"" >]>'&xxe;'","password","high","https://ekslabs.cymulatedev.com","blocked","XML External Entity (XXE)","Create a WAF Security rule to block incoming requests that contains:<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""<file:///c:/boot.ini>"" >]>'&xxe;'.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the XML External Entity (XXE) signature pack (XML Injections)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 430
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""<?xml version=\""1.0\"" encoding=\""ISO-8859-1\""?> <!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM \""<file:///c:/boot.ini>\"" >]>'&xxe;'"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:25","XML Injections","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [ <!ENTITY xxe SYSTEM ""http://internal.vulnerable-website.com/""> ]>","tel","high","https://ekslabs.cymulatedev.com","blocked","XML External Entity (XXE)","Create a WAF Security rule to block incoming requests that contains:<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [ <!ENTITY xxe SYSTEM ""http://internal.vulnerable-website.com/""> ]>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the XML External Entity (XXE) signature pack (XML Injections)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 423
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""<?xml version=\""1.0\"" encoding=\""ISO-8859-1\""?> <!DOCTYPE foo [ <!ENTITY xxe SYSTEM \""http://internal.vulnerable-website.com/\""> ]>"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:24","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","| dir C:\Users","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03id=| dir C:\Users","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:| dir C:\Users.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03id=|%20dir%20C:\Users HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:24","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","
/usr/bin/id|","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03ic=
/usr/bin/id|","penetrated","Command Injection - Unix","Create a WAF Security rule to block incoming requests that contains:
/usr/bin/id|.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Unix signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03ic=/usr/bin/id| HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","linux","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:23","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","'><iframe/ /onload=alert(1)></iframe>","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:'><iframe/ /onload=alert(1)></iframe>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 329
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""'><iframe/ /onload=alert(1)></iframe>"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:23","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","%252e%252e%252f","N/A","medium","https://ekslabs.cymulatedev.com?eq071lcfx03ib=%252e%252e%252f","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:%252e%252e%252f.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /?eq071lcfx03ib=%252e%252e%252f HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:23","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get",""" && whoami","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03ia="" && whoami","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:"" && whoami.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03ia=%22%20&%20whoami= HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:22","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","1' and non_existant_table = '1","password","high","https://ekslabs.cymulatedev.com","blocked","Generic SQL Injection","Create a WAF Security rule to block incoming requests that contains:1' and non_existant_table = '1.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 322
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""1' and non_existant_table = '1"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:22","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","| reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03i9=| reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:| reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03i9=|%20reg%20add%20%22HKLM\System\CurrentControlSet\Control\Terminal%20Server%22%20/v%20fDenyTSConnections%20/t%20REG_DWORD%20/d%200%20/f HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
